@relation AAC
@ATTRIBUTE x1 REAL
@ATTRIBUTE x2 REAL
@ATTRIBUTE x3 REAL
@ATTRIBUTE x4 REAL
@ATTRIBUTE x5 REAL
@ATTRIBUTE x6 REAL
@ATTRIBUTE x7 REAL
@ATTRIBUTE x8 REAL
@ATTRIBUTE x9 REAL
@ATTRIBUTE x10 REAL
@ATTRIBUTE x11 REAL
@ATTRIBUTE x12 REAL
@ATTRIBUTE x13 REAL
@ATTRIBUTE x14 REAL
@ATTRIBUTE x15 REAL
@ATTRIBUTE x16 REAL
@ATTRIBUTE x17 REAL
@ATTRIBUTE x18 REAL
@ATTRIBUTE x19 REAL
@ATTRIBUTE x20 REAL
@ATTRIBUTE class 	{1,2,3,4,5,6,7}


@DATA
5.17241,3.33333,3.10345,4.94253,6.2069,5.4023,1.72414,8.96552,6.2069,10.1149,2.64368,4.36782,3.7931,3.21839,4.02299,9.1954,6.43678,5.86207,1.14943,4.13793,5
5.22307,2.50272,3.48205,5.87595,5.87595,5.11425,1.95865,8.48749,6.52884,8.81393,3.04679,4.02612,4.24374,4.679,3.69967,8.48749,6.85528,5.76714,1.08814,4.24374,5
4.04412,3.43137,4.41176,4.53431,6.4951,4.65686,1.71569,9.55882,5.39216,9.06863,2.32843,4.90196,3.92157,2.81863,5.39216,9.43627,6.0049,5.63725,1.34804,4.90196,5
4.6814,3.38101,3.51105,4.81144,5.85176,5.59168,2.47074,9.23277,5.46164,8.58257,2.86086,4.94148,4.16125,3.25098,3.64109,8.84265,6.37191,4.94148,1.30039,6.11183,5
4.19847,3.30789,3.94402,3.94402,5.85242,5.21628,1.65394,10.1781,5.47074,10.1781,2.03562,4.83461,4.07125,3.05344,4.3257,9.92366,5.85242,5.59796,1.14504,5.21628,5
4.50055,2.85401,4.17124,4.39078,5.48847,5.15917,1.427,10.6476,5.15917,9.65971,2.5247,4.72009,4.39078,3.18332,4.17124,9.22064,5.70801,6.03732,1.20746,5.3787,5
4.77273,3.18182,3.97727,4.09091,5.45455,4.77273,1.70455,9.77273,5.34091,10.3409,2.38636,5,4.65909,3.18182,3.52273,8.52273,6.25,6.47727,1.25,5.34091,5
4.35866,3.48692,4.48319,4.98132,5.85305,5.35492,1.1208,10.2117,5.72852,10.5853,2.61519,4.23412,5.10585,2.98879,2.98879,8.46824,5.60399,5.85305,1.4944,4.48319,5
5.45087,2.69179,4.44145,4.57604,4.23957,5.58546,2.82638,7.46972,7.13324,11.5747,2.42261,4.64334,5.24899,4.23957,4.50875,7.26783,6.19112,4.64334,1.07672,3.76851,5
4.83871,2.72177,4.43548,5.24194,4.7379,5.24194,2.11694,9.17339,5.94758,9.375,2.52016,4.93952,4.13306,3.52823,3.62903,8.87097,6.75403,5.84677,1.10887,4.83871,5
4.59627,2.48447,3.35404,4.09938,7.57764,4.59627,2.6087,9.44099,5.34161,9.56522,2.85714,5.21739,4.09938,2.6087,3.85093,8.81988,5.96273,5.96273,1.11801,5.83851,5
4.04949,3.59955,3.82452,4.61192,6.29921,5.28684,2.24972,8.88639,4.94938,9.5613,2.92463,5.17435,4.49944,3.03712,4.04949,7.76153,6.4117,5.51181,1.5748,5.73678,5
4.75113,2.77149,5.14706,4.75113,4.97738,4.92081,2.99774,7.86199,5.42986,10.69,2.43213,4.0724,4.69457,3.67647,4.0724,7.97511,6.84389,5.20362,1.41403,5.31674,5
5.69358,3.41615,4.03727,5.38302,5.59006,4.55487,2.58799,8.48861,4.24431,10.4555,2.48447,4.86542,4.14079,3.31263,3.20911,10.0414,5.59006,5.7971,0.931677,5.17598,5
4.18605,3.02326,3.72093,4.53488,6.27907,5.34884,2.67442,9.18605,6.51163,10.4651,2.32558,5.23256,3.60465,3.13953,2.90698,9.88372,5.93023,5.11628,1.74419,4.18605,5
4.82759,3.44828,4.94253,4.5977,5.97701,5.28736,2.18391,8.27586,5.97701,10.4598,2.98851,4.25287,4.5977,3.33333,3.67816,7.35632,5.51724,5.86207,1.72414,4.71264,5
4.99445,3.44062,5.4384,5.32741,5.21643,5.4384,1.88679,9.43396,5.77137,11.5427,2.44173,3.44062,4.77248,2.66371,3.55161,8.54606,5.4384,5.4384,0.99889,4.21754,5
5.50351,3.74707,4.56674,4.44965,5.15222,5.62061,1.75644,8.8993,5.38642,11.1241,2.57611,3.98126,4.56674,3.16159,4.09836,8.54801,5.38642,5.8548,1.28806,4.33255,5
4.94186,3.34302,3.92442,3.63372,5.6686,6.39535,1.88953,9.59302,4.21512,9.59302,2.32558,4.21512,4.79651,3.19767,4.36047,9.30233,5.9593,6.10465,1.45349,5.08721,5
4.662,3.2634,4.31235,4.4289,5.59441,5.36131,2.0979,9.90676,4.54545,9.67366,2.0979,4.07925,5.01166,3.7296,4.1958,9.67366,5.24476,5.47786,1.3986,5.24476,5
4.5509,3.11377,4.43114,3.59281,5.98802,5.7485,1.79641,9.34132,4.79042,9.58084,2.51497,4.43114,5.1497,3.47305,4.07186,9.34132,5.1497,6.34731,1.55689,5.02994,5
5.80138,4.52311,4.81809,4.32645,4.71976,6.29302,2.0649,7.37463,5.11308,8.55457,2.0649,4.91642,5.11308,3.53982,3.93314,9.14454,5.50639,6.09636,1.3766,4.71976,5
4.58613,3.46756,4.25056,3.57942,5.25727,5.48098,1.67785,9.28412,5.14541,10.179,2.23714,4.1387,4.9217,3.13199,4.47427,8.61298,7.27069,5.81655,1.45414,5.03356,5
4.01554,2.97927,4.14508,5.05181,5.82902,5.05181,1.5544,9.58549,5.05181,10.6218,2.46114,5.05181,3.75648,2.84974,4.01554,9.45596,5.95855,5.56995,1.68394,5.31088,5
5.89147,3.87597,3.25581,4.34109,5.89147,5.42636,1.55039,9.76744,4.8062,9.76744,2.63566,3.41085,4.65116,3.25581,4.18605,9.6124,5.42636,6.66667,1.39535,4.18605,5
4.6285,3.16687,4.6285,4.99391,5.35932,4.87211,2.07065,9.0134,5.60292,9.86602,1.94884,4.3849,4.3849,3.41048,3.41048,9.74421,4.99391,7.30816,1.46163,4.7503,5
5.40865,3.24519,4.08654,3.96635,6.97115,5.16827,1.92308,9.01442,4.6875,9.25481,2.28365,5.04808,5.28846,3.60577,3.72596,9.49519,5.40865,5.40865,1.5625,4.44712,5
5.19645,3.16857,4.18251,4.56274,6.21039,5.06971,2.02788,8.87199,4.30925,9.37896,2.40811,5.83016,5.57668,4.05577,3.42205,9.63245,5.44994,4.30925,1.52091,4.81622,5
5.4567,3.20285,3.67734,4.50771,6.28707,5.4567,1.89798,8.77817,4.62633,9.48992,3.08422,5.21945,4.62633,3.67734,4.50771,9.25267,5.33808,5.33808,1.18624,4.38909,5
4.64037,3.48028,3.94432,3.94432,6.61253,5.10441,1.97216,8.58469,5.22042,9.62877,2.5522,4.64037,5.22042,3.01624,3.36427,9.62877,5.80046,6.03248,1.50812,5.10441,5
4.31472,3.4264,4.31472,3.80711,6.21827,4.94924,2.03046,8.37563,4.31472,9.77157,2.53807,5.58376,4.56853,3.04569,4.56853,9.01015,5.96447,6.9797,1.26904,4.94924,5
5.26316,3.72272,3.59435,4.87805,6.67522,5.00642,2.18228,8.4724,5.64827,11.1682,2.69576,3.97946,4.2362,2.31065,4.36457,10.6547,4.87805,5.13479,1.41207,3.72272,5
5.58912,4.38066,3.32326,4.53172,5.58912,5.43807,1.35952,10.574,5.28701,10.1208,1.81269,4.38066,4.53172,2.41692,4.68278,9.2145,5.13595,5.74018,1.0574,4.83384,5
4.50563,3.62954,3.37922,4.25532,6.00751,4.38048,1.87735,9.38673,6.00751,9.7622,2.50313,5.7572,4.00501,2.8786,3.37922,10.0125,5.25657,6.00751,1.50188,5.50688,5
4.05405,2.43243,4.32432,4.18919,6.21622,5.27027,2.02703,8.78378,5.94595,10.1351,2.97297,5.13514,4.18919,2.7027,4.18919,9.32432,5.40541,5.94595,1.08108,5.67568,5
4.04624,3.03468,5.0578,3.61272,6.35838,5.34682,2.31214,8.09249,4.76879,10.5491,1.7341,5.20231,4.47977,2.89017,4.33526,9.68208,6.50289,6.21387,1.44509,4.33526,5
4.48718,2.74725,4.21245,4.67033,5.95238,5.12821,2.10623,8.42491,5.21978,10.348,1.92308,4.48718,4.94505,3.2967,4.94505,8.69963,7.23443,5.58608,1.19048,4.3956,5
5.34045,3.60481,3.33778,4.53939,5.20694,6.00801,1.73565,9.21228,4.80641,11.215,2.53672,3.73832,4.6729,3.60481,4.13885,8.94526,6.00801,5.8745,0.934579,4.53939,5
4.91632,3.03347,4.0795,4.2887,5.23013,4.91632,2.92887,8.3682,6.27615,11.0879,2.30126,4.91632,4.91632,3.55649,4.2887,7.94979,6.17155,4.81172,1.35983,4.60251,5
5.1105,3.45304,4.00552,4.69613,5.93923,5.1105,1.38122,9.39227,4.55801,11.4641,2.07182,4.14365,3.8674,3.59116,4.14365,10.0829,6.07735,5.8011,1.10497,4.00552,5
4.7014,4.06607,4.82846,3.81194,5.33672,5.97205,2.1601,9.27573,4.82846,10.6734,1.77891,5.08259,5.08259,2.79543,3.30368,8.13215,5.71792,6.60737,1.39771,4.44727,5
5.57541,3.57398,4.07434,4.28878,5.14653,5.43245,2.35883,9.36383,5.28949,11.7227,1.92995,3.71694,4.00286,3.28806,4.43174,9.29235,5.93281,5.93281,0.929235,3.71694,5
5.27132,3.25581,4.18605,4.65116,5.11628,5.5814,2.17054,9.6124,4.96124,11.3178,2.0155,3.56589,3.87597,3.25581,4.65116,9.92248,5.73643,5.73643,0.930233,4.18605,5
4.55665,3.44828,4.80296,4.4335,5.54187,4.92611,1.47783,10.2217,5.54187,10.8374,3.20197,4.18719,4.80296,3.32512,4.06404,8.49754,5.04926,5.17241,1.72414,4.18719,5
5.35714,3.57143,5.11905,4.64286,5.59524,5.2381,2.02381,8.45238,5.2381,10.4762,2.61905,5.11905,4.52381,2.38095,4.16667,8.69048,5.59524,5.2381,1.54762,4.40476,5
5.43353,3.23699,3.69942,4.73988,6.12717,4.85549,2.42775,8.78613,4.39306,10.5202,2.31214,4.85549,3.93064,3.23699,3.69942,9.24855,6.35838,5.78035,1.38728,4.9711,5
5.20231,3.23699,3.58382,4.73988,6.35838,4.9711,2.31214,8.43931,4.27746,10.5202,2.31214,4.85549,4.04624,3.12139,3.81503,9.13295,6.5896,6.01156,1.50289,4.9711,5
5.00642,3.08087,3.72272,4.74968,5.5199,5.13479,2.31065,8.4724,4.49294,10.3979,2.69576,4.74968,3.97946,3.33761,3.97946,9.88447,6.16175,5.13479,1.41207,5.77664,5
4.84061,3.30579,3.30579,4.84061,6.72963,4.95868,2.47934,8.50059,4.48642,10.8619,1.88902,5.07674,4.01417,3.06966,3.8961,9.4451,6.72963,5.549,1.41677,4.60449,5
4.82399,2.86832,3.52021,4.69361,6.64928,4.43286,3.12907,10.0391,4.69361,10.8214,2.60756,4.04172,4.30248,2.34681,4.1721,9.12647,6.25815,5.60626,1.43416,4.43286,5
5.29954,3.57143,4.03226,3.91705,6.10599,5.18433,1.72811,9.3318,5.76037,10.1382,2.07373,5.52995,4.03226,2.53456,3.45622,9.56221,5.87558,6.10599,1.4977,4.26267,5
4.66744,3.3839,4.66744,4.08401,6.18436,4.78413,1.86698,9.56826,5.60093,10.2684,2.45041,5.13419,3.73396,2.80047,3.61727,8.86814,6.06768,6.65111,1.51692,4.08401,5
5.52083,3.4375,4.6875,5.72917,5.72917,5,1.25,9.16667,5.3125,8.95833,2.1875,4.375,5.625,3.54167,3.64583,9.27083,5.72917,6.14583,1.04167,3.64583,5
6.98985,3.15671,4.2841,4.2841,7.44081,5.52424,1.91657,8.22999,4.62232,10.9357,1.46561,5.07328,4.50958,3.15671,3.60767,7.77903,5.18602,5.9752,1.24014,4.62232,5
4.40678,3.61582,4.29379,4.97175,4.29379,5.9887,2.14689,9.03955,5.31073,11.4124,1.58192,4.63277,4.85876,3.16384,3.61582,8.47458,5.64972,6.55367,1.35593,4.63277,5
4.02235,3.01676,3.57542,4.69274,7.03911,6.70391,2.12291,8.71508,4.02235,9.72067,2.12291,4.58101,5.2514,3.24022,5.2514,10.7263,4.02235,5.2514,1.56425,4.35754,5
5.8745,4.00534,3.87183,4.6729,5.20694,5.47397,1.73565,10.0134,5.34045,10.6809,1.33511,4.40587,4.13885,2.80374,3.07076,8.81175,6.00801,7.0761,1.06809,4.40587,5
4.82759,3.10345,4.02299,3.7931,6.43678,5.4023,2.18391,7.93103,4.71264,10.4598,2.18391,4.5977,4.36782,3.44828,4.13793,10.6897,6.2069,5.86207,1.49425,4.13793,5
4.74934,4.08971,4.08971,4.88127,6.33245,5.67282,2.11082,9.89446,4.88127,10.2902,2.5066,4.88127,5.14512,2.77045,3.82586,8.5752,6.0686,5.14512,1.18734,2.90237,5
5.58376,3.04569,4.56853,5.58376,4.94924,6.47208,1.14213,8.75635,5.32995,11.2944,1.52284,4.06091,4.56853,2.79188,3.4264,8.24873,6.21827,6.09137,1.64975,4.69543,5
4.57256,3.08151,4.17495,5.06958,6.36183,5.76541,2.48509,9.24453,4.77137,10.1392,2.08748,4.57256,4.97018,3.57853,3.97614,9.14513,6.36183,4.87078,0.894632,3.87674,5
4.89433,3.11457,4.00445,5.00556,5.4505,5.67297,2.66963,8.89878,5.4505,9.89989,2.11346,4.00445,5.1168,2.33593,4.33815,9.45495,7.23026,4.67186,1.00111,4.67186,5
5.97871,2.6208,5.07781,6.14251,5.07781,5.81491,2.9484,6.30631,3.8493,9.74611,2.1294,3.9312,4.6683,4.095,5.15971,9.25471,5.56921,6.63391,1.638,3.3579,5
4.5539,2.50929,3.62454,5.01859,7.0632,4.64684,2.23048,9.10781,4.27509,10.316,2.04461,5.57621,4.92565,3.15985,3.62454,8.829,6.22677,5.39033,1.48699,5.39033,5
4.59641,2.80269,3.58744,4.3722,6.05381,5.15695,2.24215,9.30493,5.04484,9.75336,2.13004,4.82063,5.49327,3.13901,4.93274,8.8565,5.9417,5.15695,1.4574,5.15695,5
5.64827,3.85109,3.97946,4.49294,5.26316,5.64827,2.31065,9.37099,5.39153,10.3979,1.54044,4.49294,4.2362,2.56739,3.46598,8.34403,5.90501,7.44544,1.02696,4.62131,5
5.07614,3.80711,3.80711,5.32995,5.07614,5.32995,2.15736,9.39086,4.44162,9.89848,1.90355,4.18782,4.69543,3.17259,3.5533,9.26396,6.09137,7.1066,1.26904,4.44162,5
4.16233,3.12175,4.05827,6.13944,5.20291,4.9948,2.18522,8.53278,5.61915,11.3424,1.97711,4.57856,4.37045,3.53798,4.47451,9.57336,5.41103,5.7232,1.04058,3.95421,5
6.44391,2.6253,3.69928,2.98329,5.2506,5.2506,1.43198,7.75656,4.65394,9.42721,2.38663,3.69928,7.5179,3.22196,4.41527,9.30788,4.41527,10.5012,1.31265,3.69928,5
4.52436,3.36427,4.52436,4.87239,5.10441,4.40835,1.85615,9.16473,5.10441,10.9049,3.01624,4.64037,4.52436,3.13225,4.52436,9.39675,5.56845,5.33643,1.50812,4.52436,5
3.84294,2.75689,5.26316,5.26316,4.84545,4.51128,2.58981,8.77193,5.3467,10.5263,3.00752,5.09607,4.67836,3.42523,4.67836,8.68839,5.76441,4.67836,1.42022,4.84545,5
5.26316,3.70813,3.58852,4.42584,5.98086,4.66507,2.27273,8.37321,5.26316,11.0048,2.63158,4.42584,4.66507,2.99043,3.70813,10.7656,4.1866,5.86124,1.43541,4.78469,5
5.31792,3.23699,3.3526,4.85549,5.66474,4.39306,2.42775,8.09249,5.78035,10.6358,2.65896,4.85549,4.16185,3.12139,4.04624,8.55491,6.01156,5.78035,1.6185,5.43353,5
4.86486,2.91892,4.64865,4.32432,5.83784,4.86486,2.27027,9.18919,5.51351,10.4865,2.48649,4.86486,4.54054,3.35135,3.67568,8.54054,5.2973,6.27027,1.40541,4.64865,5
4.32503,3.53866,4.58716,4.45609,5.1114,4.58716,2.09699,9.04325,5.37353,10.7471,2.75229,4.58716,4.71822,2.88336,4.58716,9.69856,5.37353,5.50459,1.44168,4.58716,5
5.88235,3.66013,4.44444,4.57516,6.01307,4.8366,1.96078,10.1961,4.31373,10.4575,2.35294,4.44444,4.05229,2.7451,3.26797,9.28105,6.40523,5.75163,1.04575,4.31373,5
4.93671,3.16456,3.03797,4.43038,5.6962,4.81013,1.77215,7.97468,5.82278,11.8987,2.27848,5.18987,4.93671,3.41772,3.5443,10.2532,4.3038,6.07595,1.89873,4.55696,5
4.43491,3.7196,3.29041,5.72246,5.86552,4.86409,2.14592,8.15451,6.29471,11.1588,2.86123,4.00572,5.00715,2.86123,4.14878,10.3004,4.29185,5.29328,1.43062,4.14878,5
4.31849,3.23887,4.04858,4.45344,6.20783,5.12821,1.88934,9.04184,5.39811,11.0661,2.42915,5.26316,3.64372,3.37382,3.64372,9.7166,5.53306,6.34278,1.07962,4.18354,5
4.73373,3.66864,4.49704,4.3787,6.0355,5.08876,2.01183,8.16568,5.79882,9.46746,2.84024,5.08876,4.61538,2.24852,4.49704,8.7574,5.44379,5.91716,1.42012,5.32544,5
4.81541,2.3542,5.56447,5.40396,4.7084,4.97592,1.81915,7.38363,6.63456,10.1124,2.4077,5.45746,3.79882,4.01284,5.02943,8.2932,5.13644,6.09952,1.2306,4.7619,5
4.81348,3.61011,4.21179,4.5728,6.37786,5.17449,2.52708,7.70156,5.89651,10.349,2.88809,4.69314,3.73045,3.12876,3.73045,9.38628,5.65584,6.01685,1.20337,4.33213,5
4.88599,2.76873,5.04886,4.39739,6.67752,5.78176,2.76873,7.08469,5.61889,9.93485,2.6873,3.99023,5.29316,3.90879,4.31596,8.30619,5.61889,4.72313,1.9544,4.23453,5
4.47059,3.29412,3.64706,5.05882,5.52941,5.88235,2.11765,9.76471,4.70588,10,2,4.35294,4.94118,3.29412,3.29412,9.05882,6.11765,6.11765,1.29412,5.05882,5
4.78723,2.65957,4.14894,5.31915,5.31915,4.89362,2.44681,8.40426,4.46809,9.89362,2.44681,4.14894,5.31915,4.3617,4.46809,10,5.31915,5.95745,1.17021,4.46809,5
4.2796,3.42368,3.99429,5.27817,4.99287,4.99287,1.99715,9.41512,4.85021,11.2696,3.13837,3.56633,3.99429,2.1398,4.42225,9.98573,5.84879,5.99144,1.42653,4.99287,5
4.90956,3.35917,3.87597,3.87597,4.26357,4.65116,2.45478,8.91473,4.13437,11.3695,1.55039,4.52196,4.13437,4.78036,4.65116,9.56072,5.42636,7.23514,2.84238,3.48837,5
4.10023,3.75854,4.10023,4.7836,4.55581,6.03645,2.16401,9.79499,5.23918,11.1617,1.59453,5.12528,4.6697,3.41686,3.53075,8.20046,5.58087,6.37813,1.36674,4.44191,5
5.28942,2.69461,4.19162,5.58882,4.49102,6.58683,2.59481,8.18363,5.08982,9.68064,2.59481,4.29142,4.09182,3.59281,4.09182,9.48104,4.79042,6.18762,1.49701,4.99002,5
5.71142,4.00802,3.70741,5.11022,5.11022,6.71343,1.50301,8.21643,5.01002,10.1202,2.00401,4.60922,4.40882,2.80561,5.21042,8.41683,5.21042,6.41283,1.80361,3.90782,5
5.6872,3.85917,4.87475,5.41638,4.2654,5.75491,2.7759,8.93703,5.07786,10.5619,1.69262,4.94245,4.2654,2.23426,5.14557,7.85376,5.89032,5.28097,1.48951,3.99458,5
4.95627,3.30418,4.47036,5.63654,4.56754,7.09427,2.52672,7.77454,4.56754,9.71817,1.94363,5.345,5.15063,3.49854,3.49854,8.06608,5.24781,7.09427,1.55491,3.98445,5
4.46585,2.8021,4.20315,5.69177,5.51664,4.72855,2.45184,9.45709,4.64098,9.45709,2.27671,5.69177,4.72855,3.67776,3.94046,9.63222,4.90368,4.99124,1.48862,5.25394,5
7.84091,4.09091,4.43182,3.97727,5.90909,6.36364,1.93182,7.72727,3.75,9.77273,2.5,2.95455,5.45455,3.97727,4.65909,8.29545,4.88636,7.04545,1.81818,2.61364,5
7.77512,3.82775,4.06699,4.30622,5.86124,6.33971,2.15311,7.89474,4.1866,9.689,1.79426,3.22967,4.90431,3.94737,4.42584,8.73206,5.26316,7.6555,1.67464,2.27273,5
6.44783,2.22743,3.39977,5.39273,6.91676,5.15826,2.4619,6.79953,5.04103,10.551,3.04807,4.10317,5.15826,3.8687,3.98593,8.90973,4.5721,6.79953,1.7585,3.39977,5
5.61941,3.19285,3.44828,4.34227,6.13027,4.72542,3.32056,7.66284,4.98084,11.2388,2.93742,5.23627,4.72542,3.19285,2.68199,8.55683,5.87484,6.64112,2.04342,3.44828,5
5.45685,3.29949,3.5533,4.06091,7.36041,4.56853,2.66497,7.2335,6.72589,11.802,2.15736,5.45685,5.20305,3.17259,2.79188,7.61421,5.58376,5.83756,1.52284,3.93401,5
5.44612,3.2445,3.36037,4.17149,7.06837,3.82387,3.12862,6.95249,5.09849,11.9351,2.54925,6.48899,4.86674,3.708,2.66512,7.30012,5.90962,6.48899,1.854,3.93975,5
7.75063,2.86436,4.29655,5.39174,5.64448,7.41365,1.93766,3.95956,3.28559,10.1938,2.0219,3.70682,7.58214,3.03286,6.31845,8.76158,4.46504,7.83488,1.68492,1.85341,5
5.78778,2.89389,4.18006,4.18006,6.10932,6.21651,2.2508,5.46624,3.75134,11.6827,2.46517,4.50161,4.60879,3.32262,5.14469,9.1104,5.25188,7.71704,1.82208,3.53698,5
5.90962,2.781,4.17149,3.93975,6.37312,6.95249,2.20162,6.02549,3.47625,12.051,1.96987,4.63499,4.63499,3.12862,4.63499,9.03824,5.33024,7.41599,1.96987,3.36037,5
5.97372,2.38949,5.01792,3.7037,6.21266,5.73477,1.79211,5.85424,3.82318,11.9474,2.50896,4.06213,4.42055,4.1816,5.49582,8.8411,4.42055,8.12425,2.03106,3.46476,5
5.62914,3.80795,4.30464,4.96689,6.45695,4.13907,2.48344,8.44371,4.96689,10.2649,3.47682,5.46358,4.30464,3.97351,2.81457,7.61589,4.96689,6.12583,2.31788,3.47682,5
5.46358,3.80795,4.80132,4.80132,6.95364,3.80795,1.82119,7.78146,4.80132,10.4305,3.47682,5.29801,4.63576,3.64238,3.47682,7.78146,5.29801,6.29139,2.31788,3.31126,5
6.1747,3.46386,3.76506,4.51807,6.92771,4.06627,2.56024,8.43373,5.57229,9.93976,3.76506,5.57229,4.36747,2.71084,3.31325,7.07831,6.0241,6.1747,2.10843,3.46386,5
3.58306,2.60586,3.25733,3.58306,6.18893,4.56026,4.56026,8.79479,5.86319,10.7492,4.23453,4.88599,4.23453,4.88599,1.30293,8.46906,4.88599,6.18893,3.58306,3.58306,5
4.33763,3.75147,3.63423,4.10317,6.6823,4.45487,2.4619,8.55803,6.56506,10.0821,3.63423,4.5721,4.45487,3.39977,2.34467,8.4408,5.50996,6.56506,2.1102,4.33763,5
3.58306,2.60586,3.25733,3.58306,6.18893,4.56026,4.56026,8.79479,5.86319,11.0749,4.23453,4.88599,4.23453,4.88599,1.30293,8.46906,4.88599,5.86319,3.58306,3.58306,5
4.94118,3.88235,3.64706,4,6.47059,4.23529,2.35294,8.82353,6.35294,10.5882,3.52941,4.70588,4.58824,3.41176,2.11765,7.88235,6.35294,6.47059,2,3.64706,5
4.93537,3.87779,3.64277,3.87779,6.698,4.46533,3.05523,8.69565,6.58049,10.5758,3.40776,4.70035,4.46533,3.17274,2.35018,7.63807,5.17039,6.58049,1.99765,4.11281,5
4.46533,3.87779,4.11281,3.76028,7.05053,4.11281,3.05523,8.46063,6.11046,10.4583,3.76028,4.11281,4.11281,3.40776,2.82021,7.9906,6.46298,5.99295,1.88014,3.9953,5
4.11281,3.9953,3.9953,3.9953,6.81551,4.11281,2.7027,7.40306,6.22797,10.9283,3.76028,5.05288,4.23032,3.40776,2.82021,7.28555,5.75793,7.05053,1.76263,4.58284,5
4.93537,3.9953,3.9953,3.64277,6.81551,3.9953,3.29025,8.57814,5.87544,10.6933,3.9953,4.58284,4.23032,3.52526,2.93772,7.40306,5.75793,6.11046,1.88014,3.76028,5
4.56674,3.62998,3.74707,3.74707,6.67447,4.44965,2.57611,9.25059,6.32319,10.5386,2.9274,4.80094,4.44965,3.74707,2.57611,7.84543,5.26932,7.14286,1.99063,3.74707,5
4.21546,3.98126,4.21546,3.98126,6.90867,3.74707,2.57611,7.96253,5.7377,10.6557,3.74707,5.26932,4.21546,3.0445,2.9274,7.49415,5.62061,7.37705,1.75644,4.56674,5
4.33763,3.75147,4.45487,3.63423,7.15123,4.10317,2.8136,8.20633,6.6823,10.9027,3.04807,4.33763,4.2204,3.39977,3.1653,7.26846,5.74443,6.91676,1.99297,3.8687,5
4.79532,4.21053,3.97661,3.62573,7.1345,4.44444,2.5731,8.30409,6.90058,10.5263,3.15789,4.44444,4.32749,3.50877,2.10526,7.83626,5.38012,6.78363,2.10526,3.85965,5
4.33763,3.98593,4.2204,3.98593,7.15123,3.75147,2.57913,7.85463,6.09613,10.7855,3.75147,4.9238,4.10317,3.39977,2.93083,7.034,6.21336,6.6823,1.7585,4.45487,5
4.55607,3.73832,3.73832,3.85514,7.8271,3.97196,3.03738,8.64486,6.07477,9.92991,3.50467,4.6729,4.43925,3.03738,2.92056,8.06075,6.19159,6.19159,1.86916,3.73832,5
4.62428,2.77457,3.46821,3.93064,6.47399,4.39306,3.23699,8.43931,5.20231,12.4855,2.54335,4.62428,5.20231,2.54335,2.89017,7.28324,7.74566,5.66474,2.42775,4.04624,5
4.40324,2.89687,3.59212,4.28737,6.83662,4.17149,2.89687,8.69061,4.86674,12.3986,2.54925,4.63499,5.21437,2.89687,2.89687,7.87949,7.30012,5.33024,2.3175,3.93975,5
5.60748,3.15421,4.20561,4.20561,7.8271,4.43925,2.68692,8.52804,5.37383,9.69626,2.68692,5.95794,4.55607,3.50467,3.15421,7.24299,5.60748,5.14019,2.1028,4.32243,5
5.60093,3.03384,3.85064,4.78413,7.81797,4.2007,2.68378,7.70128,5.95099,10.2684,2.45041,5.60093,4.66744,3.50058,3.26721,6.30105,6.41774,5.71762,1.86698,4.31739,5
4.85549,2.89017,3.46821,3.93064,6.24277,4.27746,3.00578,8.67052,5.31792,12.3699,2.65896,4.16185,5.20231,2.89017,3.23699,7.74566,7.05202,5.66474,2.42775,3.93064,5
5.46512,3.02326,4.06977,4.76744,7.55814,3.48837,2.2093,8.60465,5.5814,10.4651,2.90698,5.93023,4.53488,3.48837,3.37209,7.67442,5.69767,4.88372,2.09302,4.18605,5
5.35506,3.37602,3.84168,3.95809,8.14901,4.19092,3.2596,8.8475,4.88941,10.2445,2.91036,5.47148,4.19092,3.84168,2.91036,7.33411,5.70431,4.88941,1.97905,4.65658,5
5.36131,2.91375,3.61305,4.4289,7.10956,4.31235,2.44755,8.04196,5.24476,11.0723,2.7972,5.59441,5.01166,3.7296,3.61305,7.45921,5.36131,5.59441,1.98135,4.31235,5
5.79882,2.95858,3.78698,4.14201,7.69231,4.61538,3.07692,8.52071,5.79882,10.0592,2.72189,5.56213,4.14201,3.5503,2.84024,7.10059,5.56213,5.56213,2.13018,4.3787,5
5.84112,2.92056,3.85514,4.20561,7.71028,4.43925,2.68692,8.06075,5.25701,10.514,2.92056,6.07477,4.55607,3.6215,3.03738,6.65888,5.60748,5.84112,2.1028,4.08879,5
5.62347,2.93399,3.54523,4.40098,7.57946,4.40098,2.68949,8.06846,5.74572,10.3912,2.68949,5.37897,4.40098,3.78973,3.30073,6.96822,6.60147,5.25672,2.07824,4.15648,5
5.48425,2.91715,3.73396,4.2007,7.70128,4.43407,3.26721,7.81797,4.90082,10.6184,3.15053,5.25088,4.43407,4.08401,3.03384,7.5846,5.83431,5.36756,2.10035,4.08401,5
5.69767,3.02326,3.83721,4.06977,7.67442,4.4186,2.67442,8.13953,5.69767,10.4651,2.90698,5.69767,4.53488,3.37209,3.13953,7.2093,5.69767,5.69767,1.97674,4.06977,5
5.14019,3.03738,3.73832,4.78972,8.06075,4.20561,3.03738,7.59346,5.60748,10.2804,2.57009,5.84112,4.43925,3.73832,3.03738,6.30841,6.30841,6.07477,1.86916,4.32243,5
